Country,Region,Level of transmission,Week,"''"
United Kingdom,Outer London - South,Not reported,2020-W29,-
United Kingdom,Outer London - South,Not reported,2020-W30,-
United Kingdom,Outer London - South,Not reported,2020-W31,-
United Kingdom,Outer London - South,Not reported,2020-W32,-
United Kingdom,Outer London - South,Not reported,2020-W33,-
United Kingdom,Outer London - South,Not reported,2020-W34,-
United Kingdom,Outer London - South,Not reported,2020-W35,-
United Kingdom,Outer London - South,Not reported,2020-W36,-
United Kingdom,Outer London - South,Not reported,2020-W37,-
United Kingdom,Outer London - South,Not reported,2020-W38,-
United Kingdom,Outer London - South,Not reported,2020-W39,-
United Kingdom,Outer London - West And North West,Not reported,2020-W01,-
United Kingdom,Outer London - West And North West,Not reported,2020-W02,-
United Kingdom,Outer London - West And North West,Not reported,2020-W03,-
United Kingdom,Outer London - West And North West,Not reported,2020-W04,-
United Kingdom,Outer London - West And North West,Not reported,2020-W05,-
United Kingdom,Outer London - West And North West,Not reported,2020-W06,-
United Kingdom,Outer London - West And North West,Not reported,2020-W07,-
United Kingdom,Outer London - West And North West,Not reported,2020-W08,-
United Kingdom,Outer London - West And North West,Not reported,2020-W09,-
United Kingdom,Outer London - West And North West,Not reported,2020-W10,-
United Kingdom,Outer London - West And North West,Not reported,2020-W11,-
United Kingdom,Outer London - West And North West,Not reported,2020-W12,-
United Kingdom,Outer London - West And North West,Not reported,2020-W13,-
United Kingdom,Outer London - West And North West,Not reported,2020-W14,-
United Kingdom,Outer London - West And North West,Not reported,2020-W15,-
United Kingdom,Outer London - West And North West,Not reported,2020-W16,-
United Kingdom,Outer London - West And North West,Not reported,2020-W17,-
United Kingdom,Outer London - West And North West,Not reported,2020-W18,-
United Kingdom,Outer London - West And North West,Not reported,2020-W19,-
United Kingdom,Outer London - West And North West,Not reported,2020-W20,-
United Kingdom,Outer London - West And North West,Not reported,2020-W21,-
United Kingdom,Outer London - West And North West,Not reported,2020-W22,-
United Kingdom,Outer London - West And North West,Not reported,2020-W23,-
United Kingdom,Outer London - West And North West,Not reported,2020-W24,-
United Kingdom,Outer London - West And North West,Not reported,2020-W25,-
United Kingdom,Outer London - West And North West,Not reported,2020-W26,-
United Kingdom,Outer London - West And North West,Not reported,2020-W27,-
United Kingdom,Outer London - West And North West,Not reported,2020-W28,-
United Kingdom,Outer London - West And North West,Not reported,2020-W29,-
United Kingdom,Outer London - West And North West,Not reported,2020-W30,-
United Kingdom,Outer London - West And North West,Not reported,2020-W31,-
United Kingdom,Outer London - West And North West,Not reported,2020-W32,-
United Kingdom,Outer London - West And North West,Not reported,2020-W33,-
United Kingdom,Outer London - West And North West,Not reported,2020-W34,-
United Kingdom,Outer London - West And North West,Not reported,2020-W35,-
United Kingdom,Outer London - West And North West,Not reported,2020-W36,-
United Kingdom,Outer London - West And North West,Not reported,2020-W37,-
United Kingdom,Outer London - West And North West,Not reported,2020-W38,-
United Kingdom,Outer London - West And North West,Not reported,2020-W39,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W01,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W02,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W03,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W04,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W05,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W06,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W07,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W08,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W09,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W10,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W11,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W12,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W13,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W14,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W15,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W16,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W17,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W18,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W19,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W20,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W21,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W22,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W23,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W24,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W25,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W26,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W27,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W28,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W29,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W30,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W31,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W32,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W33,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W34,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W35,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W36,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W37,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W38,-
United Kingdom,Shropshire And Staffordshire,Not reported,2020-W39,-
United Kingdom,South Yorkshire,Not reported,2020-W01,-
United Kingdom,South Yorkshire,Not reported,2020-W02,-
United Kingdom,South Yorkshire,Not reported,2020-W03,-
United Kingdom,South Yorkshire,Not reported,2020-W04,-
United Kingdom,South Yorkshire,Not reported,2020-W05,-
United Kingdom,South Yorkshire,Not reported,2020-W06,-
United Kingdom,South Yorkshire,Not reported,2020-W07,-
United Kingdom,South Yorkshire,Not reported,2020-W08,-
United Kingdom,South Yorkshire,Not reported,2020-W09,-
United Kingdom,South Yorkshire,Not reported,2020-W10,-
United Kingdom,South Yorkshire,Not reported,2020-W11,-
United Kingdom,South Yorkshire,Not reported,2020-W12,-
United Kingdom,South Yorkshire,Not reported,2020-W13,-
United Kingdom,South Yorkshire,Not reported,2020-W14,-
United Kingdom,South Yorkshire,Not reported,2020-W15,-
United Kingdom,South Yorkshire,Not reported,2020-W16,-
United Kingdom,South Yorkshire,Not reported,2020-W17,-
United Kingdom,South Yorkshire,Not reported,2020-W18,-
United Kingdom,South Yorkshire,Not reported,2020-W19,-
United Kingdom,South Yorkshire,Not reported,2020-W20,-
United Kingdom,South Yorkshire,Not reported,2020-W21,-
United Kingdom,South Yorkshire,Not reported,2020-W22,-
United Kingdom,South Yorkshire,Not reported,2020-W23,-
United Kingdom,South Yorkshire,Not reported,2020-W24,-
United Kingdom,South Yorkshire,Not reported,2020-W25,-
United Kingdom,South Yorkshire,Not reported,2020-W26,-
United Kingdom,South Yorkshire,Not reported,2020-W27,-
United Kingdom,South Yorkshire,Not reported,2020-W28,-
United Kingdom,South Yorkshire,Not reported,2020-W29,-
United Kingdom,South Yorkshire,Not reported,2020-W30,-
United Kingdom,South Yorkshire,Not reported,2020-W31,-
United Kingdom,South Yorkshire,Not reported,2020-W32,-
United Kingdom,South Yorkshire,Not reported,2020-W33,-
United Kingdom,South Yorkshire,Not reported,2020-W34,-
United Kingdom,South Yorkshire,Not reported,2020-W35,-
United Kingdom,South Yorkshire,Not reported,2020-W36,-
United Kingdom,South Yorkshire,Not reported,2020-W37,-
United Kingdom,South Yorkshire,Not reported,2020-W38,-
United Kingdom,South Yorkshire,Not reported,2020-W39,-
United Kingdom,Southern Scotland,Not reported,2020-W01,-
United Kingdom,Southern Scotland,Not reported,2020-W02,-
United Kingdom,Southern Scotland,Not reported,2020-W03,-
United Kingdom,Southern Scotland,Not reported,2020-W04,-
United Kingdom,Southern Scotland,Not reported,2020-W05,-
United Kingdom,Southern Scotland,Not reported,2020-W06,-
United Kingdom,Southern Scotland,Not reported,2020-W07,-
United Kingdom,Southern Scotland,Not reported,2020-W08,-
United Kingdom,Southern Scotland,Not reported,2020-W09,-
United Kingdom,Southern Scotland,Not reported,2020-W10,-
United Kingdom,Southern Scotland,Not reported,2020-W11,-
United Kingdom,Southern Scotland,Not reported,2020-W12,-
United Kingdom,Southern Scotland,Not reported,2020-W13,-
United Kingdom,Southern Scotland,Not reported,2020-W14,-
United Kingdom,Southern Scotland,Not reported,2020-W15,-
United Kingdom,Southern Scotland,Not reported,2020-W16,-
United Kingdom,Southern Scotland,Not reported,2020-W17,-
United Kingdom,Southern Scotland,Not reported,2020-W18,-
United Kingdom,Southern Scotland,Not reported,2020-W19,-
United Kingdom,Southern Scotland,Not reported,2020-W20,-
United Kingdom,Southern Scotland,Not reported,2020-W21,-
United Kingdom,Southern Scotland,Not reported,2020-W22,-
United Kingdom,Southern Scotland,Not reported,2020-W23,-
United Kingdom,Southern Scotland,Not reported,2020-W24,-
United Kingdom,Southern Scotland,Not reported,2020-W25,-
United Kingdom,Southern Scotland,Not reported,2020-W26,-
United Kingdom,Southern Scotland,Not reported,2020-W27,-
United Kingdom,Southern Scotland,Not reported,2020-W28,-
United Kingdom,Southern Scotland,Not reported,2020-W29,-
United Kingdom,Southern Scotland,Not reported,2020-W30,-
United Kingdom,Southern Scotland,Not reported,2020-W31,-
United Kingdom,Southern Scotland,Not reported,2020-W32,-
United Kingdom,Southern Scotland,Not reported,2020-W33,-
United Kingdom,Southern Scotland,Not reported,2020-W34,-
United Kingdom,Southern Scotland,Not reported,2020-W35,-
United Kingdom,Southern Scotland,Not reported,2020-W36,-
United Kingdom,Southern Scotland,Not reported,2020-W37,-
United Kingdom,Southern Scotland,Not reported,2020-W38,-
United Kingdom,Southern Scotland,Not reported,2020-W39,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W01,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W02,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W03,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W04,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W05,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W06,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W07,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W08,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W09,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W10,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W11,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W12,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W13,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W14,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W15,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W16,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W17,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W18,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W19,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W20,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W21,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W22,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W23,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W24,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W25,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W26,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W27,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W28,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W29,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W30,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W31,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W32,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W33,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W34,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W35,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W36,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W37,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W38,-
United Kingdom,"Surrey, East And West Sussex",Not reported,2020-W39,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W01,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W02,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W03,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W04,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W05,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W06,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W07,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W08,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W09,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W10,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W11,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W12,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W13,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W14,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W15,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W16,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W17,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W18,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W19,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W20,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W21,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W22,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W23,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W24,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W25,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W26,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W27,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W28,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W29,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W30,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W31,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W32,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W33,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W34,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W35,-
United Kingdom,Tees Valley And Durham,Not reported,2020-W36,-
